-13,107-9,20,Southbound,2021-02-08 08:32:37,33.8575669,-84.3445238,110,905697,Brookhaven Station,7028049,1686
4,68-5,422,Westbound,2021-02-08 08:32:40,33.6959703,-84.4864041,83,122005,Campbellton Rd & Delowe Dr,0,1801
-10,86-1,543,Northbound,2021-02-08 08:32:42,33.6991045,-84.4080383,95,137038,Metropolitan Pky & Cleveland Ave,0,7029
0,5-2,369,Eastbound,2021-02-08 08:32:43,33.7386711,-84.4281693,71,900247,Cascade Ave & Beecher St,0,2586
-2,66-1,414,Eastbound,2021-02-08 08:32:43,33.6455867,-84.4603971,82,165056,Washington Rd & Lakemont Dr,7001935,1842
-6,14-1,112,Northbound,2021-02-08 08:32:49,33.8055585,-84.1935976,121,121011,Memorial Dr & N Hairston Rd,7040552,1625
-5,71-10,425,Westbound,2021-02-08 08:32:54,33.655667,-84.5129575,84,212021,N Commerce Dr & Marketplace Blvd,0,1871
0,5-1,366,Westbound,2021-02-08 08:32:56,33.7223302,-84.451486,71,900177,Cascade Ave & Beecher St,0,2502
0,39-6,340,Northbound,2021-02-08 08:32:59,33.7537003,-84.3921351,55,102274,Alabama St & Forsyth St,7013763,1884
-2,68-4,421,Eastbound,2021-02-08 08:33:04,33.6987828,-84.4824144,83,145114,Greenbriar Pkwy & Fontainebleau,6996114,1936
0,201-9,268,Northbound,2021-02-08 08:33:07,33.8230376,-84.3696471,39,902145,Lindbergh Ctr Station (N Loop),7009897,1507
-3,856-4,542,Northbound,2021-02-08 08:33:09,33.6635143,-84.4086889,95,148092,King Arnold St & Sunset Dr,7052518,1906
0,51-3,382,Eastbound,2021-02-08 08:33:15,33.7060254,-84.2971375,74,129956,Flat Shoals Rd & Shawn Wayne Ct,0,1538
0,78-2,459,Northbound,2021-02-08 08:33:16,33.6504752,-84.4484288,89,166900,College Pk Station (South Loop),0,1864
0,78-8,465,Southbound,2021-02-08 08:33:23,33.5700596,-84.5384577,89,900069,Lancaster Ln & Shannon Pkwy,7051518,1637
0,24-2,285,Southbound,2021-02-08 08:33:24,33.7006548,-84.4294878,42,136901,Lakewood Station,7046986,1928
-2,39-1,333,Southbound,2021-02-08 08:33:24,33.7226593,-84.3933682,55,115164,Hank Aaron & Ormond St,0,1870
0,39-8,342,Northbound,2021-02-08 08:33:26,33.8211853,-84.3695851,6,902144,Lindbergh Ctr Station (S Loop),0,1632
-1,143-17,139,Southbound,2021-02-08 08:33:34,33.7321463,-84.2834991,15,106094,Candler Rd & Glenwood Rd,7008466,1539
1,196-6,247,Westbound,2021-02-08 08:33:34,33.7475262,-84.33592,21,105232,Memorial Dr & Clifton St,7051237,1617
-2,15-2,152,Westbound,2021-02-08 08:33:35,33.6055069,-84.4997724,181,176014,Washington Rd & Roosevelt Hwy,7017160,1867
-3,60-3,412,Eastbound,2021-02-08 08:33:57,33.651939,-84.4487136,82,166901,College Pk Station (North Loop),7011132,1809
-2,21-2,270,Southbound,2021-02-08 08:33:57,33.8449806,-84.3265584,39,906139,Buford Hwy & Clairmont Rd,7002185,7045
-2,24-3,286,Southbound,2021-02-08 08:33:59,33.7259476,-84.3932703,42,115038,Cooper St & R D Abernathy Blvd,0,1931
-14,148-2,150,Northbound,2021-02-08 08:34:02,33.6641578,-84.3859834,180,190010,Broad St & Dodd St,6999524,1824
-2,121-7,94,Southbound,2021-02-08 08:34:03,33.8402574,-84.4269909,12,900080,Howell Mill Rd @ Paces Pavilion,0,1671
0,107-7,18,Southbound,2021-02-08 08:34:15,33.789342,-84.3871704,110,901789,Arts Center Station,0,1565
