-1,181-6,180,Eastbound,2021-02-25 08:35:42,33.710901,-84.2104918,186,130178,Rainbow Dr & Candler Rd,0,7041
-6,193-9,232,Southbound,2021-02-25 08:36:01,33.5823001,-84.377361,196,212148,Southern Regional Medical Center,7039983,1714
0,21-1,269,Southbound,2021-02-25 08:36:05,33.8231491,-84.3697111,39,902145,Lindbergh Ctr Station (N Loop),7049614,1641
0,78-5,462,Southbound,2021-02-25 08:36:15,33.5683296,-84.4034286,89,212139,SRTA Riverdale Park & Ride,0,1847
0,124-1,98,Northbound,2021-02-25 08:36:16,33.8781305,-84.4692041,12,900079,Cumberland Transfer Center,0,7006
0,5-2,369,Eastbound,2021-02-25 08:36:30,33.7351999,-84.4133639,71,114900,West End Station,0,1677
-3,196-3,244,Westbound,2021-02-25 08:36:31,33.7723326,-84.3524732,102,904464,Edgewood-Candler Park Station,0,2575
-2,50-1,377,Southbound,2021-02-25 08:36:46,33.763584,-84.5092498,73,903320,Hamilton E Holmes Station,7011292,7001
0,12-9,78,Eastbound,2021-02-25 08:36:50,33.7021974,-84.1732818,117,210346,Panola Road Park & Ride,0,1523
-1,115-11,31,Eastbound,2021-02-25 08:37:00,33.7177039,-84.2155467,111,109036,Hairston Rd & Covington Hwy,0,1637
-2,30-4,310,Northbound,2021-02-25 08:37:08,33.9223004,-84.3680221,5,905988,Roswell Rd & Belle Isle Rd,0,1478
-5,856-1,539,Northbound,2021-02-25 08:37:34,33.5544917,-84.4141991,191,212434,GA 138 & Taylor Rd,7022269,1927
-9,86-1,543,Northbound,2021-02-25 08:37:36,33.7366608,-84.4133602,95,137056,Metropolitan Pky @ Atlanta Tech,0,1929
0,68-3,420,Eastbound,2021-02-25 08:37:57,33.7172551,-84.4262502,83,123900,Oakland City Station,7028264,1845
-1,39-3,337,Southbound,2021-02-25 08:37:58,33.6195135,-84.3515121,55,167016,Jonesboro Rd & Conley Rd (N end),7028809,1848
-1,66-4,417,Westbound,2021-02-25 08:38:08,33.68922,-84.5072918,83,144950,Barge Road Park & Ride,7051316,1856
-2,12-12,69,Eastbound,2021-02-25 08:38:16,33.7448459,-84.1335266,116,903453,Redan Rd & Martin Rd,7031861,7031
-6,39-1,333,Southbound,2021-02-25 08:38:18,33.70752,-84.3802349,55,115164,Hank Aaron & Ormond St,0,1880
0,50-3,379,Northbound,2021-02-25 08:38:22,33.7544331,-84.4693888,73,903320,Hamilton E Holmes Station,7054985,7012
-4,6-8,408,Westbound,2021-02-25 08:38:26,33.6428366,-84.5225824,82,211241,Shelby Ln & N Commerce Dr,6998714,7021
0,117-12,50,Westbound,2021-02-25 08:39:05,33.7721132,-84.2520246,115,900686,Kensington Station,0,1506
-3,25-1,288,Northbound,2021-02-25 08:39:10,33.7520441,-84.3921287,42,115022,Central Ave & Bass St,0,1932
-5,110-5,25,Northbound,2021-02-25 08:39:32,33.8041856,-84.3932796,110,901789,Arts Center Station,7018369,1685
